"","league","cumPoints","Goals","Points","Standing","Shots","ShotsOnTarget","Corners","Fouls","DP","results","B365H","B365D","B365A"
"842","EPL",0.393258426966292,0.5,0.466666666666667,0.666666666666667,0.567796610169491,0.63013698630137,0.633333333333333,0.422018348623853,0.530612244897959,"A",2.2,3.25,2.8
"843","EPL",0.258426966292135,0.35,0.2,16,0.576271186440678,0.493150684931507,0.383333333333333,0.403669724770642,0.244897959183673,"H",1.25,5.5,10
"844","EPL",0.617977528089888,0.5,1,0.142857142857143,0.508474576271186,0.561643835616438,0.383333333333333,0.642201834862385,0.408163265306122,"A",4.5,3.25,1.83
"845","EPL",0.382022471910112,0.4,0.466666666666667,0.583333333333333,0.466101694915254,0.301369863013699,0.4,0.623853211009174,0.612244897959184,"A",0,0,0
"846","EPL",0.280898876404494,0.1,0.133333333333333,1.5,0.338983050847458,0.26027397260274,0.4,0.568807339449541,0.551020408163265,"D",1.615,3.4,5
"847","EPL",0.51685393258427,0.45,0.466666666666667,0.2,0.559322033898305,0.452054794520548,0.483333333333333,0.486238532110092,0.163265306122449,"A",4.5,3.3,1.8
"848","EPL",0.146067415730337,0.1,0.2,1.25,0.271186440677966,0.301369863013699,0.166666666666667,0.605504587155963,0.489795918367347,"H",1.8,3.1,5
"849","EPL",0.449438202247191,0.45,0.333333333333333,0.333333333333333,0.686440677966102,0.589041095890411,0.833333333333333,0.614678899082569,0.0816326530612245,"D",0,0,0
"850","EPL",0.224719101123595,0.25,0.4,1.30769230769231,0.389830508474576,0.273972602739726,0.483333333333333,0.486238532110092,0.285714285714286,"D",1.727,3.5,4
"851","EPL",0.191011235955056,0.1,0,2.22222222222222,0.372881355932203,0.273972602739726,0.5,0.642201834862385,0.489795918367347,"H",1.615,3.4,6
"852","EPL",0.48314606741573,0.3,0.466666666666667,0.666666666666667,0.355932203389831,0.287671232876712,0.35,0.587155963302752,0.224489795918367,"D",2.2,3.1,3.4
"853","EPL",0.258426966292135,0.35,0.6,4.25,0.372881355932203,0.26027397260274,0.25,0.477064220183486,0.36734693877551,"D",0,0,0
"854","EPL",0.213483146067416,0.25,0.133333333333333,3.6,0.389830508474576,0.26027397260274,0.433333333333333,0.678899082568807,0.204081632653061,"H",1.615,3.4,5
"855","EPL",0.382022471910112,0.2,0.533333333333333,0.75,0.516949152542373,0.383561643835616,0.416666666666667,0.504587155963303,0.387755102040816,"D",3.1,3.2,2.25
"856","EPL",0.280898876404494,0.45,0.466666666666667,1.15384615384615,0.372881355932203,0.342465753424658,0.566666666666667,0.522935779816514,0.36734693877551,"A",1.9,3.1,4.33
"857","EPL",0.325842696629214,0.2,0.266666666666667,11,0.305084745762712,0.232876712328767,0.25,0.614678899082569,0.510204081632653,"H",0,0,0
"858","EPL",0.179775280898876,0.25,0.0666666666666667,1.72727272727273,0.466101694915254,0.287671232876712,0.45,0.788990825688073,0.285714285714286,"D",1.533,3.5,5.5
"859","EPL",0.595505617977528,0.3,0.666666666666667,0.142857142857143,0.508474576271186,0.452054794520548,0.383333333333333,0.458715596330275,0.26530612244898,"A",5.5,3.6,1.615
"860","EPL",0.303370786516854,0.15,0.266666666666667,12,0.415254237288136,0.287671232876712,0.416666666666667,0.559633027522936,0.530612244897959,"H",1.2,6,13
"861","EPL",0.314606741573034,0.25,0.533333333333333,1.4,0.516949152542373,0.301369863013699,0.466666666666667,0.55045871559633,0.122448979591837,"D",0,0,0
"862","EPL",0.0337078651685393,0.2,0.2,3.6,0.355932203389831,0.219178082191781,0.366666666666667,0.477064220183486,0.408163265306122,"H",1.8,3.4,4.33
"863","EPL",0.460674157303371,0.4,0.466666666666667,1.5,0.567796610169491,0.410958904109589,0.566666666666667,0.513761467889908,0.204081632653061,"H",1.727,3.25,4.333
"864","EPL",0.258426966292135,0.45,0.333333333333333,1.25,0.398305084745763,0.287671232876712,0.433333333333333,0.642201834862385,0.285714285714286,"A",1.909,3.25,4
"865","EPL",0.370786516853933,0.4,0.533333333333333,0.470588235294118,0.559322033898305,0.602739726027397,0.416666666666667,0.495412844036697,0.204081632653061,"H",3.1,3.2,2.25
"866","EPL",0.134831460674157,0.45,0.8,0.142857142857143,0.466101694915254,0.356164383561644,0.3,0.495412844036697,0.469387755102041,"A",7.5,4.33,1.4
"867","EPL",0.0449438202247191,0.1,0.266666666666667,1.77777777777778,0.584745762711864,0.506849315068493,0.533333333333333,0.587155963302752,0.244897959183673,"H",1.61,3.75,5.25
"868","EPL",0.0561797752808989,0.3,0.333333333333333,0.933333333333333,0.415254237288136,0.273972602739726,0.266666666666667,0.532110091743119,0.285714285714286,"H",2.25,3.2,3.1
"869","EPL",0.0561797752808989,0.25,0.333333333333333,0.923076923076923,0.457627118644068,0.287671232876712,0.4,0.651376146788991,0.693877551020408,"A",2.1,3.1,3.5
"870","EPL",0.134831460674157,0.55,0.8,0.333333333333333,0.694915254237288,0.575342465753425,0.633333333333333,0.568807339449541,0.285714285714286,"D",7,3.75,1.5
"871","EPL",0.123595505617978,0.5,0.733333333333333,0.3,0.372881355932203,0.315068493150685,0.183333333333333,0.73394495412844,0.428571428571429,"D",2.2,3.2,3.25
"872","EPL",0.0898876404494382,0.2,0.533333333333333,7,0.330508474576271,0.191780821917808,0.533333333333333,0.660550458715596,0.469387755102041,"A",1.9,3.25,4
"873","EPL",0.168539325842697,0.2,0.2,10,0.355932203389831,0.191780821917808,0.333333333333333,0.651376146788991,0.36734693877551,"D",0,0,0
"874","EPL",0.112359550561798,0.35,0.6,1.16666666666667,0.720338983050847,0.493150684931507,0.566666666666667,0.63302752293578,0.326530612244898,"H",3.75,3.2,2
"875","EPL",0.0898876404494382,0.3,0.533333333333333,0.5,0.711864406779661,0.643835616438356,0.883333333333333,0.412844036697248,0.285714285714286,"A",6.5,3.6,1.53
"876","EPL",0.382022471910112,0.5,0.666666666666667,2.25,0.550847457627119,0.589041095890411,0.6,0.532110091743119,0.204081632653061,"H",1.727,3.5,4
"877","EPL",0.224719101123595,0.25,0.2,2.57142857142857,0.415254237288136,0.465753424657534,0.483333333333333,0.669724770642202,0.326530612244898,"H",1.4,4.333,7.5
"878","EPL",0.382022471910112,0.3,0.466666666666667,1.75,0.449152542372881,0.397260273972603,0.533333333333333,0.577981651376147,0.163265306122449,"A",1.83,3.3,4.33
"879","EPL",0.134831460674157,0.35,0.733333333333333,3,0.432203389830508,0.383561643835616,0.233333333333333,0.477064220183486,0.244897959183673,"D",1.3,5,8.5
"880","EPL",0.0786516853932584,0.25,0.466666666666667,2.75,0.533898305084746,0.410958904109589,0.35,0.642201834862385,0.510204081632653,"D",1.83,3.3,4.33
"881","EPL",0.0561797752808989,0.15,0.333333333333333,0.736842105263158,0.474576271186441,0.342465753424658,0.35,0.73394495412844,0.591836734693878,"H",2.6,3.25,2.6
"882","EPL",0.0561797752808989,0.25,0.333333333333333,1.6,0.491525423728814,0.410958904109589,0.5,0.688073394495413,0.489795918367347,"H",1.9,3.25,4
"883","EPL",0.0786516853932584,0.2,0.266666666666667,6.5,0.601694915254237,0.547945205479452,0.466666666666667,0.587155963302752,0.469387755102041,"H",1.3,4.33,13
"884","EPL",0.146067415730337,0.3,0.666666666666667,0.176470588235294,0.398305084745763,0.342465753424658,0.45,0.495412844036697,0.244897959183673,"H",1.8,3.25,4.5
"885","EPL",0.112359550561798,0.25,0.466666666666667,0.533333333333333,0.279661016949153,0.219178082191781,0.533333333333333,0.348623853211009,0.26530612244898,"A",1.9,3.25,4
"886","EPL",0.0898876404494382,0.2,0.533333333333333,0.578947368421053,0.372881355932203,0.287671232876712,0.4,0.706422018348624,0.326530612244898,"D",2.4,3.2,2.87
"887","EPL",0.325842696629214,0.4,0.266666666666667,1.625,0.5,0.397260273972603,0.466666666666667,0.587155963302752,0.36734693877551,"D",0,0,0
"888","EPL",0.0449438202247191,0.25,0.2,2.71428571428571,0.457627118644068,0.356164383561644,0.383333333333333,0.788990825688073,0.244897959183673,"H",1.16,6.5,15
"889","EPL",0.0786516853932584,0.1,0.266666666666667,4.66666666666667,0.466101694915254,0.342465753424658,0.483333333333333,0.495412844036697,0.204081632653061,"D",2.25,3.1,3.2
"890","EPL",0.393258426966292,0.15,0.266666666666667,1.16666666666667,0.5,0.424657534246575,0.516666666666667,0.623853211009174,0.551020408163265,"A",2.4,3.2,2.6
"891","EPL",0.382022471910112,0.3,0.4,0.454545454545455,0.516949152542373,0.452054794520548,0.383333333333333,0.522935779816514,0.163265306122449,"D",2.1,3.25,3.4
"892","EPL",0.348314606741573,0.2,0.4,3,0.525423728813559,0.438356164383562,0.483333333333333,0.596330275229358,0.285714285714286,"H",1.33,4.5,9.5
"893","EPL",0.123595505617978,0.35,0.666666666666667,0.8,0.508474576271186,0.328767123287671,0.483333333333333,0.596330275229358,0.530612244897959,"D",1.44,4,7.5
"894","EPL",0.0561797752808989,0.15,0.266666666666667,1.33333333333333,0.466101694915254,0.383561643835616,0.533333333333333,0.522935779816514,0.36734693877551,"D",1.66,3.6,5
"895","EPL",0.146067415730337,0.45,0.6,0.266666666666667,0.457627118644068,0.438356164383562,0.366666666666667,0.73394495412844,0.571428571428571,"H",2.6,3.1,2.7
"896","EPL",0.0561797752808989,0.1,0.0666666666666667,3.4,0.355932203389831,0.26027397260274,0.416666666666667,0.504587155963303,0.36734693877551,"H",2,3.2,3.75
"897","EPL",0.179775280898876,0.4,0.866666666666667,0.166666666666667,0.576271186440678,0.438356164383562,0.4,0.568807339449541,0.387755102040816,"A",7.5,4.33,1.4
"898","EPL",0.179775280898876,0.3,0.666666666666667,0.111111111111111,0.745762711864407,0.589041095890411,0.6,0.477064220183486,0.244897959183673,"A",6,3.8,1.53
"899","EPL",0.157303370786517,0.2,0.666666666666667,0.230769230769231,0.296610169491525,0.178082191780822,0.383333333333333,0.596330275229358,0.551020408163265,"A",2.25,3.2,3.1
"900","EPL",0.0337078651685393,0.2,0.2,1.81818181818182,0.406779661016949,0.287671232876712,0.433333333333333,0.522935779816514,0.387755102040816,"H",2.1,3.1,3.6
"901","EPL",0.325842696629214,0.4,0.266666666666667,1.09090909090909,0.516949152542373,0.356164383561644,0.633333333333333,0.715596330275229,0.408163265306122,"A",0,0,0
"902","EPL",0.134831460674157,0.35,0.533333333333333,2,0.364406779661017,0.287671232876712,0.316666666666667,0.660550458715596,0.36734693877551,"D",1.72,3.4,5
"903","EPL",0.0449438202247191,0.2,0.2,0.95,0.466101694915254,0.301369863013699,0.383333333333333,0.73394495412844,0.244897959183673,"D",1.9,3.25,4
"904","EPL",0.191011235955056,0.3,0.266666666666667,19,0.457627118644068,0.315068493150685,0.4,0.63302752293578,0.306122448979592,"H",1.286,5,7.5
"905","EPL",0.258426966292135,0.25,0.266666666666667,1.30769230769231,0.457627118644068,0.383561643835616,0.283333333333333,0.522935779816514,0.142857142857143,"H",1.667,3.4,5.5
"906","EPL",0.404494382022472,0.15,0.266666666666667,0.333333333333333,0.440677966101695,0.438356164383562,0.55,0.513761467889908,0.163265306122449,"D",3.1,3.2,2.25
"907","EPL",0.179775280898876,0.25,0.6,3,0.516949152542373,0.397260273972603,0.583333333333333,0.568807339449541,0.326530612244898,"H",1.28,5,10
"908","EPL",0.0674157303370786,0.15,0.333333333333333,2.5,0.449152542372881,0.410958904109589,0.516666666666667,0.477064220183486,0.285714285714286,"H",1.57,3.5,6.5
"909","EPL",0.101123595505618,0.25,0.333333333333333,0.666666666666667,0.610169491525424,0.479452054794521,0.3,0.642201834862385,0.469387755102041,"H",2.3,3.1,3.1
"910","EPL",0.191011235955056,0.3,0.866666666666667,0.333333333333333,0.296610169491525,0.219178082191781,0.35,0.577981651376147,0.408163265306122,"A",2.37,3.1,2.75
"911","EPL",0.123595505617978,0.3,0.466666666666667,5.5,0.644067796610169,0.520547945205479,0.583333333333333,0.541284403669725,0.244897959183673,"H",1.9,3.25,4
"912","EPL",0.0786516853932584,0.2,0.266666666666667,1.15384615384615,0.516949152542373,0.465753424657534,0.45,0.642201834862385,0.591836734693878,"H",2.4,3.1,2.87
"913","EPL",0.157303370786517,0.5,0.866666666666667,0.625,0.711864406779661,0.671232876712329,0.7,0.376146788990826,0.36734693877551,"A",5.5,3.6,1.61
"914","EPL",0.0561797752808989,0.05,0.0666666666666667,1.21428571428571,0.338983050847458,0.26027397260274,0.466666666666667,0.55045871559633,0.530612244897959,"H",1.8,3.3,4.5
"915","EPL",0.179775280898876,0.15,0.266666666666667,6.66666666666667,0.355932203389831,0.191780821917808,0.4,0.614678899082569,0.326530612244898,"H",0,0,0
"916","EPL",0.179775280898876,0.35,0.4,1.25,0.550847457627119,0.506849315068493,0.583333333333333,0.623853211009174,0.387755102040816,"D",1.4,4,9
"917","EPL",0.247191011235955,0.4,0.666666666666667,0.666666666666667,0.686440677966102,0.561643835616438,0.566666666666667,0.440366972477064,0.244897959183673,"A",4.33,3.3,1.83
"918","EPL",0.337078651685393,0.25,0.266666666666667,0.75,0.398305084745763,0.232876712328767,0.416666666666667,0.394495412844037,0.448979591836735,"H",2.2,3.2,2.875
"919","EPL",0.617977528089888,0.5,0.866666666666667,0.0526315789473684,0.593220338983051,0.616438356164384,0.35,0.660550458715596,0.285714285714286,"A",9,4,1.4
"920","EPL",0.415730337078652,0.4,0.6,0.263157894736842,0.61864406779661,0.506849315068493,0.533333333333333,0.587155963302752,0.285714285714286,"H",4.5,3.25,1.83
"921","EPL",0.0898876404494382,0.45,0.333333333333333,1.875,0.398305084745763,0.328767123287671,0.25,0.697247706422018,0.489795918367347,"A",2.1,3.25,3.4
"922","EPL",0.168539325842697,0.25,0.466666666666667,0.636363636363636,0.38135593220339,0.287671232876712,0.266666666666667,0.541284403669725,0.0816326530612245,"H",1.53,3.6,6.5
"923","EPL",0.0449438202247191,0.1,0.0666666666666667,1.25,0.525423728813559,0.342465753424658,0.533333333333333,0.587155963302752,0.408163265306122,"D",1.8,3.3,4.5
"924","EPL",0.146067415730337,0.2,0.466666666666667,1.5,0.177966101694915,0.0684931506849315,0.533333333333333,0.376146788990826,0.346938775510204,"H",1.8,3.3,4.5
"925","EPL",0.247191011235955,0.35,0.866666666666667,0.0588235294117647,0.576271186440678,0.547945205479452,0.483333333333333,0.440366972477064,0.571428571428571,"A",12,4.5,1.3
"926","EPL",0.123595505617978,0.2,0.533333333333333,0.666666666666667,0.457627118644068,0.342465753424658,0.483333333333333,0.486238532110092,0.346938775510204,"D",3.6,3.3,2
"927","EPL",0.134831460674157,0.4,0.666666666666667,0.526315789473684,0.550847457627119,0.465753424657534,0.4,0.651376146788991,0.530612244897959,"H",2.5,3.2,2.75
"928","EPL",0.123595505617978,0.2,0.466666666666667,0.857142857142857,0.525423728813559,0.410958904109589,0.533333333333333,0.678899082568807,0.326530612244898,"H",2.37,3.1,3
"929","EPL",0.269662921348315,0.1,0.333333333333333,1.875,0.38135593220339,0.232876712328767,0.466666666666667,0.587155963302752,0.489795918367347,"H",0,0,0
"930","EPL",0.123595505617978,0.4,0.466666666666667,5,0.440677966101695,0.328767123287671,0.283333333333333,0.596330275229358,0.36734693877551,"A",1.9,3.25,4
"931","EPL",0.134831460674157,0.2,0.533333333333333,0.631578947368421,0.550847457627119,0.383561643835616,0.416666666666667,0.660550458715596,0.204081632653061,"H",2.3,3.1,3.1
"932","EPL",0.191011235955056,0.35,0.266666666666667,1.72727272727273,0.415254237288136,0.301369863013699,0.35,0.614678899082569,0.408163265306122,"H",2.1,3.25,3
"933","EPL",0.415730337078652,0.3,0.666666666666667,1.33333333333333,0.423728813559322,0.36986301369863,0.483333333333333,0.486238532110092,0.122448979591837,"H",1.364,4.333,9
"934","EPL",0.348314606741573,0.4,0.533333333333333,0.5,0.483050847457627,0.424657534246575,0.6,0.577981651376147,0.387755102040816,"H",3,3.25,2.3
"935","EPL",0.191011235955056,0.3,0.4,0.666666666666667,0.449152542372881,0.410958904109589,0.566666666666667,0.688073394495413,0.469387755102041,"H",2.8,3.1,2.5
"936","EPL",0.146067415730337,0.15,0.266666666666667,1.25,0.177966101694915,0.0958904109589041,0.633333333333333,0.376146788990826,0.306122448979592,"H",1.33,4.5,9.5
"937","EPL",0.213483146067416,0.35,0.4,4,0.576271186440678,0.410958904109589,0.583333333333333,0.623853211009174,0.326530612244898,"H",1.3,5,9
"938","EPL",0.0674157303370786,0.1,0.266666666666667,1.0625,0.347457627118644,0.273972602739726,0.45,0.495412844036697,0.346938775510204,"A",1.72,3.4,5
"939","EPL",0.123595505617978,0.2,0.4,0.722222222222222,0.440677966101695,0.315068493150685,0.483333333333333,0.706422018348624,0.448979591836735,"H",2.6,3,2.8
"940","EPL",0.134831460674157,0.25,0.466666666666667,1.57142857142857,0.567796610169491,0.493150684931507,0.466666666666667,0.642201834862385,0.489795918367347,"H",2,3.2,3.75
"941","EPL",0.280898876404494,0.4,0.866666666666667,0.0769230769230769,0.627118644067797,0.602739726027397,0.583333333333333,0.431192660550459,0.346938775510204,"H",5,3.4,1.72
"942","EPL",0.202247191011236,0.65,0.866666666666667,0.294117647058824,0.779661016949152,0.698630136986301,0.666666666666667,0.339449541284404,0.326530612244898,"H",5.5,3.6,1.61
"943","EPL",0.415730337078652,0.55,0.666666666666667,0.75,0.491525423728814,0.342465753424658,0.366666666666667,0.642201834862385,0.571428571428571,"H",0,0,0
"944","EPL",0.314606741573034,0.7,1,0.0833333333333333,0.669491525423729,0.616438356164384,0.483333333333333,0.403669724770642,0.244897959183673,"A",5.5,3.6,1.61
"945","EPL",0.101123595505618,0.25,0.4,9,0.415254237288136,0.246575342465753,0.55,0.770642201834862,0.244897959183673,"H",1.12,7,23
"946","EPL",0.235955056179775,0.25,0.4,5.66666666666667,0.423728813559322,0.301369863013699,0.533333333333333,0.513761467889908,0.244897959183673,"H",1.4,3.75,7.5
"947","EPL",0.348314606741573,0.2,0.333333333333333,0.5625,0.355932203389831,0.232876712328767,0.316666666666667,0.495412844036697,0.122448979591837,"D",2,3.4,3.5
"948","EPL",0.325842696629214,0.3,0.533333333333333,5.5,0.474576271186441,0.493150684931507,0.583333333333333,0.513761467889908,0.163265306122449,"H",1.44,4,7.5
"949","EPL",0.202247191011236,0.3,0.4,0.857142857142857,0.330508474576271,0.301369863013699,0.316666666666667,0.651376146788991,0.163265306122449,"A",2,3.2,3.75
"950","EPL",0.0898876404494382,0.05,0.0666666666666667,1.53846153846154,0.483050847457627,0.315068493150685,0.45,0.688073394495413,0.408163265306122,"D",2.1,3.2,3.5
"951","EPL",0.123595505617978,0.15,0.4,1.06666666666667,0.372881355932203,0.315068493150685,0.6,0.559633027522936,0.653061224489796,"H",2.2,3.2,3.25
"952","EPL",0.179775280898876,0.35,0.533333333333333,2,0.288135593220339,0.205479452054795,0.25,0.486238532110092,0.285714285714286,"D",1.83,3.3,4.33
"953","EPL",0.224719101123595,0.25,0.6,0.176470588235294,0.338983050847458,0.315068493150685,0.4,0.724770642201835,0.510204081632653,"D",2.9,3.2,2.37
"954","EPL",0.0898876404494382,0.15,0.333333333333333,1.9,0.525423728813559,0.438356164383562,0.45,0.577981651376147,0.448979591836735,"H",1.9,3.25,4
"955","EPL",0.191011235955056,0.3,0.466666666666667,1.6,0.711864406779661,0.493150684931507,0.666666666666667,0.532110091743119,0.204081632653061,"H",2,3.2,3.75
"956","EPL",0.168539325842697,0.3,0.733333333333333,0.833333333333333,0.423728813559322,0.36986301369863,0.516666666666667,0.568807339449541,0.428571428571429,"H",3.1,3.2,2.25
"957","EPL",0.269662921348315,0.35,0.6,1.13333333333333,0.364406779661017,0.287671232876712,0.233333333333333,0.44954128440367,0.285714285714286,"D",0,0,0
"958","EPL",0.101123595505618,0.05,0.133333333333333,6,0.525423728813559,0.315068493150685,0.483333333333333,0.669724770642202,0.408163265306122,"D",1.25,5,13
"959","EPL",0.123595505617978,0.15,0.4,8,0.355932203389831,0.301369863013699,0.45,0.577981651376147,0.612244897959184,"H",1.18,5.75,17
"960","EPL",0.438202247191011,0.4,0.4,0.294117647058824,0.533898305084746,0.520547945205479,0.633333333333333,0.63302752293578,0.346938775510204,"A",2.5,3.2,2.5
"961","EPL",0.348314606741573,0.25,0.333333333333333,10,0.584745762711864,0.589041095890411,0.7,0.678899082568807,0.387755102040816,"H",1.25,5,13
"962","EPL",0.337078651685393,0.2,0.466666666666667,0.733333333333333,0.559322033898305,0.410958904109589,0.416666666666667,0.55045871559633,0.244897959183673,"A",2.3,3.1,3.1
"963","EPL",0.235955056179775,0.25,0.466666666666667,0.571428571428571,0.355932203389831,0.328767123287671,0.466666666666667,0.642201834862385,0.469387755102041,"H",2.4,3.2,2.87
"964","EPL",0.191011235955056,0.25,0.533333333333333,0.571428571428571,0.271186440677966,0.219178082191781,0.3,0.440366972477064,0.285714285714286,"H",2.1,3.2,3.5
"965","EPL",0.191011235955056,0.3,0.466666666666667,0.75,0.686440677966102,0.465753424657534,0.6,0.532110091743119,0.285714285714286,"D",3.75,3.2,2
"966","EPL",0.101123595505618,0.1,0.333333333333333,3.8,0.355932203389831,0.205479452054795,0.566666666666667,0.678899082568807,0.244897959183673,"H",1.61,3.6,5.5
"967","EPL",0.0898876404494382,0.2,0.333333333333333,2,0.5,0.410958904109589,0.433333333333333,0.504587155963303,0.285714285714286,"H",1.9,3.25,4
"968","EPL",0.348314606741573,0.65,1,0.0588235294117647,0.584745762711864,0.561643835616438,0.416666666666667,0.431192660550459,0.326530612244898,"A",9,4.33,1.36
"969","EPL",0.168539325842697,0.25,0.533333333333333,0.8,0.432203389830508,0.328767123287671,0.45,0.559633027522936,0.469387755102041,"D",2.4,3.2,2.87
"970","EPL",0.235955056179775,0.3,0.533333333333333,0.4,0.398305084745763,0.356164383561644,0.266666666666667,0.697247706422018,0.204081632653061,"D",2.37,3.2,2.9
"971","EPL",0.235955056179775,0.3,0.333333333333333,1.8,0.5,0.36986301369863,0.65,0.605504587155963,0.326530612244898,"H",0,0,0
"972","EPL",0.168539325842697,0.1,0.466666666666667,3.25,0.338983050847458,0.26027397260274,0.366666666666667,0.688073394495413,0.326530612244898,"D",1.8,3.3,4.5
"973","EPL",0.247191011235955,0.45,0.533333333333333,0.6,0.703389830508475,0.589041095890411,0.566666666666667,0.339449541284404,0.326530612244898,"H",3.6,3.3,2
"974","EPL",0.348314606741573,0.35,0.666666666666667,2.75,0.364406779661017,0.287671232876712,0.416666666666667,0.623853211009174,0.36734693877551,"H",1.615,3.4,5
"975","EPL",0.224719101123595,0.15,0.333333333333333,0.95,0.398305084745763,0.342465753424658,0.466666666666667,0.577981651376147,0.408163265306122,"H",2.1,3.25,3.4
"976","EPL",0.561797752808989,0.35,0.866666666666667,1.5,0.627118644067797,0.589041095890411,0.483333333333333,0.605504587155963,0.510204081632653,"A",2.25,3.1,3.2
"977","EPL",0.224719101123595,0.2,0.466666666666667,0.3,0.330508474576271,0.219178082191781,0.466666666666667,0.779816513761468,0.36734693877551,"D",2.7,3.25,2.5
"978","EPL",0.213483146067416,0.3,0.4,0.8,0.296610169491525,0.205479452054795,0.666666666666667,0.422018348623853,0.122448979591837,"A",2.2,3.1,3.3
"979","EPL",0.179775280898876,0.2,0.466666666666667,1.33333333333333,0.576271186440678,0.452054794520548,0.616666666666667,0.715596330275229,0.285714285714286,"H",1.44,3.75,8.5
"980","EPL",0.112359550561798,0.2,0.266666666666667,1.0625,0.347457627118644,0.26027397260274,0.25,0.568807339449541,0.387755102040816,"H",1.8,3.3,4.5
"981","EPL",0.348314606741573,0.5,0.8,2,0.728813559322034,0.712328767123288,0.666666666666667,0.513761467889908,0.510204081632653,"D",2.5,3.1,2.8
"982","EPL",0.258426966292135,0.35,0.466666666666667,0.176470588235294,0.644067796610169,0.561643835616438,0.716666666666667,0.587155963302752,0.163265306122449,"H",2.3,3.1,3.1
"983","EPL",0.202247191011236,0.45,0.866666666666667,0.769230769230769,0.491525423728814,0.342465753424658,0.3,0.587155963302752,0.326530612244898,"H",1.8,3.3,4.5
"984","EPL",0.112359550561798,0.2,0.266666666666667,0.947368421052632,0.372881355932203,0.273972602739726,0.35,0.669724770642202,0.408163265306122,"A",2.2,3.1,3.3
"985","EPL",0.449438202247191,0.45,0.666666666666667,0.263157894736842,0.61864406779661,0.438356164383562,0.633333333333333,0.495412844036697,0.204081632653061,"D",0,0,0
"986","EPL",0.179775280898876,0.2,0.466666666666667,3,0.550847457627119,0.424657534246575,0.566666666666667,0.779816513761468,0.285714285714286,"A",1.83,3.3,4.33
"987","EPL",0.359550561797753,0.45,0.666666666666667,0.666666666666667,0.61864406779661,0.561643835616438,0.55,0.568807339449541,0.510204081632653,"A",5,3.6,1.66
"988","EPL",0.325842696629214,0.25,0.466666666666667,1.07692307692308,0.449152542372881,0.397260273972603,0.55,0.605504587155963,0.36734693877551,"A",1.8,3.25,4
"989","EPL",0.370786516853933,0.5,0.666666666666667,0.444444444444444,0.593220338983051,0.506849315068493,0.466666666666667,0.458715596330275,0.36734693877551,"D",2.7,3.25,2.5
"990","EPL",0.370786516853933,0.3,0.333333333333333,1.125,0.525423728813559,0.561643835616438,0.35,0.541284403669725,0.285714285714286,"H",2.37,3.25,2.87
"991","EPL",0.247191011235955,0.3,0.333333333333333,0.545454545454545,0.686440677966102,0.561643835616438,0.716666666666667,0.357798165137615,0.489795918367347,"H",6,3.6,1.57
"992","EPL",0.258426966292135,0.3,0.466666666666667,0.625,0.61864406779661,0.575342465753425,0.683333333333333,0.587155963302752,0.163265306122449,"D",1.44,4,7.5
"993","EPL",0.235955056179775,0.15,0.333333333333333,7,0.296610169491525,0.232876712328767,0.516666666666667,0.779816513761468,0.36734693877551,"H",1.33,4.5,9.5
"994","EPL",0.213483146067416,0.35,0.533333333333333,1.83333333333333,0.440677966101695,0.342465753424658,0.4,0.587155963302752,0.428571428571429,"H",1.66,3.5,5
"995","EPL",0.224719101123595,0.25,0.466666666666667,0.666666666666667,0.355932203389831,0.273972602739726,0.316666666666667,0.458715596330275,0.428571428571429,"H",1.9,3.25,4
"996","EPL",0.426966292134831,0.5,0.866666666666667,0.0714285714285714,0.677966101694915,0.602739726027397,0.55,0.504587155963303,0.244897959183673,"A",6,3.6,1.57
"997","EPL",0.258426966292135,0.25,0.533333333333333,1.25,0.415254237288136,0.342465753424658,0.366666666666667,0.715596330275229,0.244897959183673,"D",2.2,3.2,3.25
"998","EPL",0.269662921348315,0.25,0.266666666666667,0.375,0.432203389830508,0.301369863013699,0.466666666666667,0.541284403669725,0.326530612244898,"H",2.4,3.2,2.87
"999","EPL",0.404494382022472,0.2,0.266666666666667,0.5,0.26271186440678,0.191780821917808,0.216666666666667,0.412844036697248,0.26530612244898,"H",0,0,0
"1000","EPL",0.101123595505618,0.2,0.333333333333333,1.1875,0.449152542372881,0.397260273972603,0.433333333333333,0.522935779816514,0.285714285714286,"H",2.2,3.1,3.3
"1001","EPL",0.247191011235955,0.15,0.533333333333333,0.583333333333333,0.635593220338983,0.465753424657534,0.666666666666667,0.412844036697248,0.244897959183673,"A",3.75,3.2,2
"1002","EPL",0.404494382022472,0.25,0.533333333333333,0.333333333333333,0.550847457627119,0.410958904109589,0.616666666666667,0.477064220183486,0.244897959183673,"A",2.5,3.2,2.5
"1003","EPL",0.280898876404494,0.25,0.133333333333333,1.5,0.457627118644068,0.383561643835616,0.533333333333333,0.458715596330275,0.244897959183673,"H",2.1,3.25,3.4
"1004","EPL",0.415730337078652,0.15,0.4,1.2,0.576271186440678,0.424657534246575,0.4,0.577981651376147,0.36734693877551,"A",2.87,3.2,2.4
"1005","EPL",0.157303370786517,0.2,0.6,1.66666666666667,0.423728813559322,0.342465753424658,0.416666666666667,0.559633027522936,0.530612244897959,"H",1.9,3.25,4
"1006","EPL",0.101123595505618,0.15,0.266666666666667,1.81818181818182,0.355932203389831,0.26027397260274,0.533333333333333,0.743119266055046,0.551020408163265,"D",1.57,3.6,6
